capture_0_oq,capture_1_oq,capture_2_oq,capture_3_oq,capture_0_result,capture_1_result,capture_2_result,capture_3_result
2.74808072,-1.99776534,-3.04401387,-2.9133549,1,0,0,0
2.2939181,-3.44237573,-2.42566261,-2.01615114,1,0,0,0
2.77289227,-2.85012331,-3.28498259,-2.43694689,1,0,0,0
1.96513981,1.59800984,-2.66287234,-2.59193387,1,1,0,0
-2.8768599,-3.69197391,-3.15899588,-2.57877372,0,0,0,0
0.66829007,-2.52293684,-1.2807061,-2.657401,1,0,0,0
-2.43888274,-2.42927466,-2.49774624,-1.64524689,0,0,0,0
-3.50373387,-2.43313145,-2.71869488,-3.18347141,0,0,0,0
2.17533577,-0.51571513,-2.2516286,-1.67007223,1,0,0,0
-2.37786565,-2.82962043,-4.44017015,-3.2024011,0,0,0,0
1.1746699,-1.53257269,-3.06038614,-3.54757756,1,0,0,0
3.38684544,-1.67572927,-3.30018625,-2.24127471,1,0,0,0
1.60588436,-2.26083063,-1.942995,-3.91910747,1,0,0,0
1.63937248,-1.74597856,-2.41162386,-2.74577402,1,0,0,0
-2.20660176,-1.37488479,-3.70354615,-2.63803471,0,0,0,0
2.7572887,-2.58937161,-3.32939625,-3.08703166,1,0,0,0
1.63309351,-3.79753895,-3.15836258,-3.65876146,1,0,0,0
-2.34063696,-3.053624,-2.22276244,-1.81612168,0,0,0,0
1.9016901,-1.53465485,-2.38730311,-3.06901447,1,0,0,0
2.2459615,-2.53849979,-2.6734639,-0.97642057,1,0,0,0
-2.98201498,-3.92539464,-2.03868467,-1.58017948,0,0,0,0
-1.74272656,-2.81950962,-1.13492683,-2.28854883,0,0,0,0
3.05147488,-2.27873158,-2.60570887,-3.87836695,1,0,0,0
1.43948914,-3.09925918,-2.77348906,-2.96422578,1,0,0,0
-2.30458584,-4.3035876,-1.9937098,-2.26164721,0,0,0,0
-2.3163911,-3.04575711,-2.80765649,-3.05182431,0,0,0,0
-2.16524005,-2.9790489,-2.47393958,-2.25603599,0,0,0,0
3.26036662,-2.01965459,-2.16267444,-1.52409635,1,0,0,0
-2.91966982,-2.47038975,-3.93879935,-3.14180218,0,0,0,0
1.92600042,-2.59247944,-2.78834533,-0.95105255,1,0,0,0
-3.76841985,-3.01088169,-3.24827395,-3.6961291,0,0,0,0
-3.20015661,-3.35833207,-1.48190279,-2.72423998,0,0,0,0
-3.19418572,-1.76890511,-2.63016615,-2.95500159,0,0,0,0
1.93065554,-1.13589549,-3.18467952,-1.64545923,1,0,0,0
1.71699692,-4.18022946,-1.89649723,-4.12707366,1,0,0,0
-2.26157699,-2.89648212,-1.56408362,-1.87705625,0,0,0,0
-1.17821451,-3.46223228,-2.39646416,-2.59934161,0,0,0,0
-2.14439351,-1.80258043,-4.10655327,-3.68198976,0,0,0,0
0.24695313,-3.45770307,-1.92662235,-2.04235278,1,0,0,0
-1.93138421,-2.8276572,-1.76296271,-2.42043808,0,0,0,0
0.34996504,-2.12922785,-2.34553572,-3.21583077,1,0,0,0
-2.15623304,-3.94498073,-2.62904838,-3.08843106,0,0,0,0
-2.60132402,-3.29081677,-1.68986563,-3.89007181,0,0,0,0
-4.09404635,-3.33165415,-2.35689692,-1.43785244,0,0,0,0
-2.91608442,-3.72601449,-3.91560234,-2.61665359,0,0,0,0
1.59072299,-2.06360258,-1.91160683,-3.08599807,1,0,0,0
2.52812002,-2.2049522,-2.41464209,-4.50090915,1,0,0,0
2.41356846,-4.07414772,-3.10163368,-3.23256031,1,0,0,0
3.12114414,-3.27554606,-3.4153115,-2.26175543,1,0,0,0
-1.62831042,-3.55118699,-1.81994513,-3.15854885,0,0,0,0
2.72087269,-2.16956325,-2.89996229,-2.25079879,1,0,0,0
1.17612155,-3.15571912,-1.13847796,-3.52023058,1,0,0,0
1.18324524,-3.47523056,-3.1050466,-2.34573092,1,0,0,0
-2.47689299,-2.2033181,-4.54208665,-2.0416867,0,0,0,0
1.17901582,-1.62686612,-1.45077445,-3.05329338,1,0,0,0
-3.36329676,-1.61308516,-2.1657493,-1.09016355,0,0,0,0
1.71724334,-3.64963003,-1.85185596,-1.88230388,1,0,0,0
2.9535789,-3.42260748,-1.64110921,-2.37870961,1,0,0,0
-1.73038095,-2.72589792,-1.62169877,-3.23722661,0,0,0,0
1.43085998,-2.93724369,-3.80887091,-1.87199265,1,0,0,0
-2.54968274,-2.7333539,-3.44423428,-0.90482738,0,0,0,0
-1.86508633,-2.72160582,-1.82692856,-0.42422349,0,0,0,1
2.2356784,-2.44272165,-3.47977728,-3.08546908,1,0,0,0
2.57160068,-2.77315695,-2.42144056,-2.43097264,1,0,0,0
-3.19388621,-3.09719555,-2.73007601,-1.63439699,0,0,0,0
-3.09803281,-3.3259213,-3.50846723,-1.34838084,0,0,0,0
-2.36071981,-2.46114191,-3.0198453,-2.77797654,0,0,0,0
2.10631527,-2.27643885,-2.30447222,-1.0182336,1,0,0,0
2.53100134,-3.49130854,-3.69048975,-2.14379113,1,0,0,0
2.17787642,-3.45376357,-3.63812596,-4.57024053,1,0,0,0
1.12995822,-2.48358808,-2.40123458,-2.69435886,1,0,0,0
-2.88282856,-1.84847005,-2.72508506,-3.21271867,0,0,0,0
-0.53322548,-4.37903441,-3.99540775,-1.98469888,0,0,0,0
-2.04167292,-2.30582915,-1.72319133,-2.6560653,0,0,0,0
2.27966085,-2.93971356,-2.74969749,-2.46126857,1,0,0,0
-0.92164753,-2.37061344,-2.67782304,-2.47058943,0,0,0,0
-3.04081384,-2.29477622,-2.13748291,-2.00470518,0,0,0,0
1.96292344,-2.24661604,-2.52900273,-4.34278585,1,0,0,0
2.3344703,-1.86211467,-2.84202509,-2.71742698,1,0,0,0
-3.50526497,-2.25926097,-2.05659568,-2.16043163,0,0,0,0
-1.95490252,-3.19729447,-2.26303935,-2.57729143,0,0,0,0
-3.68355289,-2.95286905,-2.27200463,-3.19241807,0,0,0,0
-0.81636626,-2.58331466,-2.00804807,-2.28975788,0,0,0,0
-3.62140834,-3.03645078,-2.12034248,-1.4912324,0,0,0,0
-3.25099006,-1.57249141,-2.60312036,-3.4785457,0,0,0,0
1.93357691,-1.02768512,-1.20123513,-3.97195816,1,0,0,0
1.40794087,-3.36971469,-2.32150331,-2.96976082,1,0,0,0
-1.38049098,-3.89908962,-2.50197705,-1.62279885,0,0,0,0
-2.39441097,-2.53734775,-2.72079036,-1.9111339,0,0,0,0
2.50975247,-3.4588255,-4.62329052,-3.0690901,1,0,0,0
-3.06779202,-2.25067325,-1.78454146,-3.15445364,0,0,0,0
2.69820169,-2.59989295,-3.21083143,-3.2068979,1,0,0,0
2.23405771,-0.92009408,-2.40552016,-2.95925289,1,0,0,0
2.14176551,-2.0437764,-2.69288849,-3.07807978,1,0,0,0
-2.03192662,-2.72313431,-2.52225231,-3.693543,0,0,0,0
-2.35708971,-2.23982278,-3.49899232,-1.99356675,0,0,0,0
1.96350422,-3.97967398,-2.80462988,-3.96504402,1,0,0,0
-1.99617278,-3.15345339,-1.77287087,-2.12175585,0,0,0,0
-1.13948714,-2.49660164,-2.5953766,-2.89160777,0,0,0,0
-1.10581852,-3.44103612,-2.47518569,-4.14648242,0,0,0,0
-2.13604942,-3.03548686,-1.79306921,-3.24354619,0,0,0,0
1.12529919,-3.17238942,-1.722431,-2.48475168,1,0,0,0
1.2843065,-2.57737115,-2.13709436,-2.96260156,1,0,0,0
-2.73650754,-2.23353542,-2.29040775,-3.52792665,0,0,0,0
-2.4731487,-2.22166497,-2.14592628,-3.76695208,0,0,0,0
-1.70424301,-2.05803383,-1.64427962,-2.60277335,0,0,0,0
-3.03802527,-2.24472471,-2.08057854,-3.97438407,0,0,0,0
-3.46468203,-2.41910666,-2.88842879,-3.28235552,0,0,0,0
-3.66424993,-4.06231694,-3.424282,-2.89344899,0,0,0,0
1.28982952,-1.81681961,-3.19613591,-2.61529032,1,0,0,0
1.85919087,-3.04989144,-2.44319271,-3.62966433,1,0,0,0
-4.01997119,-1.73204225,-2.13516913,-1.91604365,0,0,0,0
-3.87046859,-3.95922251,-1.63401496,-1.19990911,0,0,0,0
-1.43222343,-2.42638923,-2.19119303,-3.21036167,0,0,0,0
-2.19904259,-2.30690688,-4.19998355,-3.97862494,0,0,0,0
1.38122914,-1.7840324,-3.14223804,-2.45282874,1,0,0,0
-2.89625563,-2.6571665,-2.49559321,-3.30554321,0,0,0,0
-3.60634699,-2.99617387,-1.63143463,-2.54078526,0,0,0,0
1.23309353,-2.52820607,-3.23575176,-3.7282113,1,0,0,0
-2.48632953,-1.01648299,-2.32934225,-2.53644753,0,0,0,0
-3.28345671,-2.82153711,-2.36386098,-3.18233483,0,0,0,0
-3.75611037,-1.80362854,-3.31507102,-1.4921343,0,0,0,0
1.72408223,-3.40619907,-2.62084529,-2.9814044,1,0,0,0
-0.54600192,-1.74869057,-2.97399107,-2.78854147,0,0,0,0
-1.48191759,-1.71952657,-2.37038732,-2.89387628,0,0,0,0
2.10238174,1.49540715,-3.06543354,-2.61367448,1,1,0,0
1.29012903,-2.78890356,-3.56778912,-3.06539927,1,0,0,0
-2.0272404,-1.92442704,-2.87879948,-2.33782344,0,0,0,0
1.21829519,-2.40194537,-2.74046827,-3.09340376,1,0,0,0
-3.09226979,-3.10353003,-2.08064895,-3.21709029,0,0,0,0
1.90831348,-3.73335257,-3.1808041,-2.19311994,1,0,0,0
2.06923578,-2.58481167,-3.18883508,-2.17010006,1,0,0,0
2.66303942,-2.84557734,-2.27330625,-2.83624288,1,0,0,0
2.80064046,-1.38411503,-2.22278871,-1.87757816,1,0,0,0
-1.83779038,-3.33122611,-4.47032303,-1.73771176,0,0,0,0
2.20175311,-2.92124264,-3.1054562,-3.3687748,1,0,0,0
-2.52840761,-3.29324082,-2.13626623,-1.80126224,0,0,0,0
-2.43406538,-2.19309591,-1.14825703,-2.88790651,0,0,0,0
-3.37320119,-3.72144394,-2.21579876,-1.48815503,0,0,0,0
2.19572708,-2.07789261,-3.19437906,-2.38352213,1,0,0,0
2.46394072,2.85967849,-3.61540802,-2.69883201,1,1,0,0
-3.51718664,-3.92691568,-3.2815665,-4.01634872,0,0,0,0
-4.04326394,-2.41675433,-3.83036435,-2.80935336,0,0,0,0
-2.4313936,-2.96485461,-2.19785254,-1.11089433,0,0,0,0
1.73225142,-3.34446803,-2.72455104,-2.67658271,1,0,0,0
-3.44110206,-1.80832837,-1.49860019,-3.21051329,0,0,0,0
-2.48502959,-4.24916372,-4.07591164,-2.75522824,0,0,0,0
-2.43288968,-2.7895255,-2.3623148,-3.60466428,0,0,0,0
-2.94904783,-3.94088998,-3.41384448,-2.74372995,0,0,0,0
-2.10598372,-4.99142855,-2.59207319,-3.51947919,0,0,0,0
2.47161631,-2.38967985,-2.16013417,-2.56171562,1,0,0,0
-3.90706733,-2.21729483,-2.17836946,-1.55018009,0,0,0,0
-3.4653239,-2.26499848,-3.53369862,-1.87027492,0,0,0,0
-3.95572819,-2.42230855,-2.41612475,-2.13740002,0,0,0,0
1.53988218,-2.53395513,-2.33355761,-2.49660052,1,0,0,0
-1.2972977,-1.78583171,-3.86796705,-2.3897009,0,0,0,0
-3.19931991,-1.84055623,-2.57838368,-0.9808897,0,0,0,0
-2.57708784,-3.12614366,-1.75855923,-2.0500809,0,0,0,0
1.90151725,-2.86311656,-0.98796356,-3.11788246,1,0,0,0
1.0280313,2.28627585,-3.08299288,-2.2958383,1,1,0,0
-2.18852945,-1.05874389,-1.98566299,-3.18413302,0,0,0,0
-2.19381861,-3.02624535,-3.60963941,-2.91997474,0,0,0,0
-2.18554214,-2.04979796,-1.55594423,-1.68459583,0,0,0,0
1.80147476,-3.81834395,-2.22189091,-2.88765077,1,0,0,0
1.88408438,-3.09988912,-3.51861231,-2.34414656,1,0,0,0
1.6793061,-2.69683078,-3.40620689,-3.43199261,1,0,0,0
-1.58429183,-3.68163437,-1.82838142,-2.19633635,0,0,0,0
1.38716176,-2.63785683,-2.07258202,-2.17844509,1,0,0,0
-1.77273806,-2.80616358,-1.63133256,-2.67599318,0,0,0,0
-3.06131616,-1.74024329,-2.11040061,-2.00648066,0,0,0,0
-1.96299925,-3.96363325,-3.13473493,-2.57608797,0,0,0,0
-3.07894908,-2.93460991,-4.00107242,-2.1365609,0,0,0,0
-3.65178697,-2.18925383,-3.63749266,-2.35225074,0,0,0,0
-3.04861944,-3.09263729,-3.59469056,-2.57680062,0,0,0,0
-2.17781551,-2.3922937,-3.15430388,-3.00498996,0,0,0,0
0.34817047,-2.25569606,-3.36895622,-1.6096646,1,0,0,0
-1.87789593,-3.01313642,-2.37879902,-2.55914386,0,0,0,0
-3.16849351,-3.07463203,-3.34649459,-3.37393247,0,0,0,0
2.18933076,-1.63530428,-2.04631947,-2.59235185,1,0,0,0
-1.87714249,-2.54369639,-3.69960889,-1.98578481,0,0,0,0
-3.15511823,-3.78474146,-2.41403207,-1.63346678,0,0,0,0
-2.29023583,-0.8742583,-2.66613979,-2.79111266,0,0,0,0
1.60227623,-2.13742442,-1.67675763,-2.42612734,1,0,0,0
1.27675431,-2.94762123,-3.39013562,-2.32222341,1,0,0,0
1.76577382,-1.07838018,-2.70190816,-2.51003541,1,0,0,0
-2.43385155,-2.59770676,-2.05085352,-1.96585003,0,0,0,0
1.61935128,-2.66800094,-3.37263942,-3.74966674,1,0,0,0
1.97008494,-1.83770489,-3.31178717,-2.95842011,1,0,0,0
-2.61803251,-3.31886075,-3.29935551,-1.04536833,0,0,0,0
2.79342979,-1.88296586,-2.95090787,-2.6335489,1,0,0,0
-3.90924662,-3.10274251,-2.12252289,-3.01129259,0,0,0,0
0.7719053,-2.57235318,-2.05352381,-3.11120916,1,0,0,0
1.68949142,-3.66805829,-3.72756794,-2.76401248,1,0,0,0
2.13463511,-2.29843892,-2.62836292,-3.22435685,1,0,0,0
1.1570802,-2.74380632,-2.12338883,-2.96071321,1,0,0,0
2.65054498,-0.59961919,-3.35481912,-1.33895529,1,0,0,0
-2.43156217,-1.97884329,-4.00858074,-1.98552534,0,0,0,0
-0.72866892,-1.773379,-2.21183356,-2.36776266,0,0,0,0
2.95609124,-2.00671442,-3.52154709,-3.32948156,1,0,0,0
2.14131512,1.35349967,-2.33315155,-1.05025535,1,1,0,0
-3.73324044,-3.55501547,-2.25131698,-2.99713425,0,0,0,0
-2.69102994,-3.07095516,-3.8528055,-2.4572257,0,0,0,0
-3.62081677,-2.34049931,-1.34327412,-3.0830713,0,0,0,0
2.43176371,-1.7796902,-1.77164655,-1.81634277,1,0,0,0
2.05858517,-2.79478841,-1.83878615,-2.65531559,1,0,0,0
-3.73752713,-4.6986647,-1.86086968,-2.47811172,0,0,0,0
2.48511452,-2.06718668,-1.83156803,-3.24438699,1,0,0,0
1.1599075,-4.13836911,-3.31651457,-2.63111331,1,0,0,0
-2.84470674,-2.88075563,-2.59562638,-2.84022111,0,0,0,0
1.96070001,-3.19448933,-0.70946598,-1.86034013,1,0,0,0
-3.59166339,-2.81346235,-2.45495606,-3.88105921,0,0,0,0
2.60371808,-2.49999799,-1.58619843,-4.21910174,1,0,0,0
1.58843156,-1.6184954,-3.15385833,-2.65705101,1,0,0,0
2.24173628,-1.53393773,-0.74650794,-1.57282595,1,0,0,0
-2.88917348,-1.6072385,-1.61393434,-2.24606693,0,0,0,0
-2.89347991,-4.71849702,-2.15240456,-2.07943507,0,0,0,0
-2.53809523,-2.97192112,-2.65867226,-3.48736644,0,0,0,0
-2.43599173,-2.79876329,-1.12043126,-2.46289857,0,0,0,0
-2.16348618,-2.21155062,-3.41017358,-3.4331888,0,0,0,0
-2.55574379,-2.67808978,-2.60415468,-1.77772995,0,0,0,0
2.63672844,-2.87035797,-0.45147203,-2.77785286,1,0,1,0
2.85816677,-2.29906067,-2.1286197,-2.85283495,1,0,0,0
1.98867545,1.25173833,-3.86171974,-3.20312493,1,1,0,0
2.13458408,-3.11722718,-3.21414843,-2.36427635,1,0,0,0
-3.91256586,-3.10486145,-3.38482596,-3.51770148,0,0,0,0
-2.82928105,-2.21565571,-3.77618112,-3.72417308,0,0,0,0
-1.22113414,-3.17865983,-3.28697972,-2.56533567,0,0,0,0
2.158482,-1.7913891,-3.69938277,-3.17163132,1,0,0,0
1.92825906,-2.39704382,-3.54024433,-0.29918179,1,0,0,1
-3.16206142,-2.62145884,-2.55128946,-3.57298106,0,0,0,0
1.73598994,-3.03730369,-1.6571939,-2.23291535,1,0,0,0
-3.13983075,-2.63559166,-1.88471749,-0.93324315,0,0,0,0
-2.01092158,-2.99658012,-2.94075646,-2.77333353,0,0,0,0
1.00363819,-1.01596061,-4.36766744,-3.69277373,1,0,0,0
-2.08482351,-1.68165732,-1.88676231,-2.36457251,0,0,0,0
-2.83289459,-1.11670326,-3.53106521,-3.42069529,0,0,0,0
-3.80064175,-1.75814535,-3.52443643,-2.32490394,0,0,0,0
-2.09125988,-3.00485715,-2.39076223,-3.24348621,0,0,0,0
0.59702294,-3.69044542,-3.68377976,-2.3828242,1,0,0,0
2.38201357,-2.68000606,-2.72106025,-1.28660435,1,0,0,0
0.57874992,-3.11548151,-1.79036874,-0.66026086,1,0,0,0
2.75549926,-2.06976216,-3.15549597,-2.00662147,1,0,0,0
1.62647329,-2.68835425,-2.06636023,-2.31983364,1,0,0,0
2.60298382,-2.85460874,-3.32677513,-3.03915571,1,0,0,0
-2.69495137,-1.34842843,-4.74174805,-2.69300751,0,0,0,0
-2.32543573,-2.41688956,-1.34616755,-2.01794375,0,0,0,0
1.24837188,-3.3626426,-3.88218164,-3.747572,1,0,0,0
1.59603171,-1.75450873,-2.43958477,-2.6518384,1,0,0,0
-2.64545139,-2.44800746,-1.24502722,-2.30480824,0,0,0,0
-3.57421935,-2.89874375,-1.84737574,-2.38834396,0,0,0,0
0.17879568,-3.1086741,-2.11293753,-2.30710711,1,0,0,0
-2.35232748,-2.42005102,-2.26968583,-2.80615985,0,0,0,0
-2.96294745,-1.71974394,-3.23983803,-3.91963348,0,0,0,0
3.4395542,-1.41470507,-3.09410393,-1.7485505,1,0,0,0
-4.12893705,-2.05535516,-2.48972122,-2.30584349,0,0,0,0
1.41852973,-3.00134234,-2.91142836,-2.90473942,1,0,0,0
-3.75103392,-3.37012373,-2.52510998,-2.52731219,0,0,0,0
-1.96850616,-2.13517882,-1.78571641,-1.19125312,0,0,0,0
3.36695723,-2.38475557,-2.82004531,-1.45857399,1,0,0,0
-2.61836797,-2.6951611,-3.90657112,-1.52181704,0,0,0,0
2.18754131,-1.7967226,-1.99352726,-2.41271425,1,0,0,0
-2.71737166,-3.12294699,-2.7996866,-2.84146983,0,0,0,0
-3.20025608,-2.5058141,-4.94430251,-3.52545343,0,0,0,0
-2.45233085,-1.35170007,-2.70593129,-2.87978388,0,0,0,0
-2.87305303,-1.99348852,-2.13255864,-2.57616024,0,0,0,0
2.97657065,-1.78944878,-2.06350069,-1.01493364,1,0,0,0
1.35263791,1.04901502,-2.74875201,-2.13847235,1,1,0,0
2.38696821,-4.09192257,-2.08396707,-3.37815545,1,0,0,0
-2.6567243,-2.45903451,-1.68646518,-2.95492597,0,0,0,0
1.76335108,-3.90101187,-3.33360396,-2.68985797,1,0,0,0
-1.90645773,-3.55987921,-4.23756391,-2.71107759,0,0,0,0
-2.93518137,-2.82898471,-2.29417495,-2.5962038,0,0,0,0
2.70397644,-2.8444469,-2.67246813,-2.60708686,1,0,0,0
0.9420136,-2.00762749,-4.32959832,-2.29086336,1,0,0,0
1.3787834,-1.9846132,-3.31156738,-2.6109932,1,0,0,0
-2.94668842,-1.75962541,-2.76530627,-1.85633954,0,0,0,0
-3.57644148,-2.83610281,-2.26542708,-2.37398352,0,0,0,0
2.08077785,-2.63415016,-2.98050568,-1.365765,1,0,0,0
2.56818682,-1.75732337,-3.57936397,-1.27007235,1,0,0,0
3.19963582,-3.43693122,-2.29037832,-1.7955754,1,0,0,0
-3.51222716,-1.85779426,-3.38032879,-2.54340097,0,0,0,0
-2.03142893,-2.72395704,-2.05863193,-1.57525893,0,0,0,0
2.26581004,-3.8038224,-2.2582043,-2.87674237,1,0,0,0
-4.25287932,-1.69213805,-2.27940064,-2.65754946,0,0,0,0
1.06396917,-2.7110856,-3.18372734,-2.5392212,1,0,0,0
0.76966947,-2.57664267,-3.21050771,-1.2789743,1,0,0,0
-2.17579342,-1.2259651,-2.27022674,-3.78962196,0,0,0,0
2.71709412,-1.23969493,-2.86079682,-3.0338183,1,0,0,0
-3.24447267,-1.79582126,-1.85146201,-2.32462063,0,0,0,0
1.71441045,-1.18581401,-2.59541366,-2.10418478,1,0,0,0
1.26681086,-3.2968998,-1.86201259,-2.40365975,1,0,0,0
2.30864827,-2.93044783,-1.51969474,-1.20496014,1,0,0,0
-3.39450352,-3.06917634,-2.90666334,-2.76045837,0,0,0,0
-1.18032079,-2.60701384,-3.23434956,-2.7841622,0,0,0,0
-1.83923841,-2.2850953,-3.77767086,-2.53089573,0,0,0,0
2.28735395,-2.28655953,-2.79564299,-2.46530212,1,0,0,0
-2.52892263,-4.15485054,-2.38591786,-2.538817,0,0,0,0
-1.02770133,-2.39802357,-1.46333771,-2.31608711,0,0,0,0
-2.06408408,-3.22363675,-2.58952025,-3.29802148,0,0,0,0
-2.07631197,-2.88803075,-4.25929576,-2.08040494,0,0,0,0
2.91336477,-2.51604244,-1.5247873,-2.38179807,1,0,0,0
-2.7250696,-3.8053263,-2.42486037,-2.83972025,0,0,0,0
3.49633917,-1.72484126,-2.96691954,-3.21677513,1,0,0,0
-3.12512256,-3.11624929,-1.0947736,-2.42692661,0,0,0,0
-0.8001565,-3.21275182,-2.94307303,-2.62296982,0,0,0,0
-3.32531482,-3.26465145,-3.49488333,-2.88410801,0,0,0,0
2.73774136,-1.63857117,-2.70001329,-1.55587597,1,0,0,0
1.49992118,-1.01604788,-3.80355343,-1.62749924,1,0,0,0
-3.55773233,-2.70548295,-2.29844712,-3.67305949,0,0,0,0
2.10850555,-1.72084328,-2.5531048,-3.27379331,1,0,0,0
-2.49400102,-2.01984216,-2.04402823,-0.83718449,0,0,0,0
1.54339466,-2.61194576,-3.19680087,-3.9960172,1,0,0,0
-2.04195883,-2.5864454,-3.48398983,-2.17654575,0,0,0,0
-3.50542739,-4.51967567,-3.04251052,-2.42514722,0,0,0,0
-2.31701247,-2.29207631,-3.72415483,-2.62861717,0,0,0,0
1.94317549,-2.55898982,-1.72910914,-2.78447699,1,0,0,0
1.87342819,-1.93822645,-2.97716055,-2.41204444,1,0,0,0
0.88884719,-4.02364396,-2.27682032,-2.90660374,1,0,0,0
-2.64022909,-2.36505494,-4.09606621,-3.73014696,0,0,0,0
1.73308458,-2.93116029,-2.57057995,-2.01992504,1,0,0,0
3.27996537,-4.39780951,-3.2731045,-2.81506702,1,0,0,0
-4.12210077,-2.09297556,-2.93015707,-2.89856661,0,0,0,0
3.43861505,-2.46001761,-3.5528671,-2.87925936,1,0,0,0
1.85502563,-1.87032893,-2.88332608,-2.47368421,1,0,0,0
-4.14363742,-2.51137167,-2.01199166,-2.44231746,0,0,0,0
1.26586361,-2.0348629,-3.02870031,-2.6662752,1,0,0,0
0.49295425,-1.8926654,-1.80489887,-2.27803048,1,0,0,0
1.63696855,-2.12410968,-3.19259204,-2.86348369,1,0,0,0
-2.24883705,-2.56135799,-2.04007588,-0.46684099,0,0,0,0
-1.64441615,-2.56922543,-3.02364435,-2.61565316,0,0,0,0
-2.55921204,-3.50147374,-3.47560197,-3.89886871,0,0,0,0
-2.58530173,-3.43677998,-4.02465723,-1.43773686,0,0,0,0
1.76022053,-1.19697712,-3.02760918,-2.3975838,1,0,0,0
-2.08083671,-3.04350406,-2.89972555,-1.20678786,0,0,0,0
1.92332845,-2.62410827,-1.09886983,-2.79391017,1,0,0,0
-1.65125653,-3.40099297,-2.75472905,-2.27831267,0,0,0,0
-4.57891338,-2.67140903,-3.0438235,-3.59081067,0,0,0,0
0.57997378,-2.64267307,-1.86713226,-3.64512615,1,0,0,0
-2.15856452,-2.45326646,-3.06171495,-1.52310897,0,0,0,0
1.85475554,-2.83019226,-1.91166345,-3.53209078,1,0,0,0
-2.36452166,-2.77001038,-4.23824489,-2.72479299,0,0,0,0
-3.14539783,-2.38479339,-3.22374552,-1.98505819,0,0,0,0
0.63532451,-1.9869186,-1.65477842,-2.54470557,1,0,0,0
3.22109945,-1.78308338,-2.57557873,-2.03578752,1,0,0,0
-1.32566523,-2.92091481,-2.85606775,-1.3503301,0,0,0,0
0.72184801,-3.98148075,-2.25143339,-2.88939867,1,0,0,0
2.2501871,-1.84964463,-1.9962823,-2.85861921,1,0,0,0
2.97011454,-2.22616475,-1.44599304,-3.59771997,1,0,0,0
-0.73111365,-2.54610386,-3.55516896,-2.64278706,0,0,0,0
1.76471602,-2.15857122,-2.69766748,-2.86105964,1,0,0,0
2.14029402,-1.73853021,-2.04503294,-2.80519556,1,0,0,0
2.37103309,-1.53141404,-1.03667295,-1.74704194,1,0,0,0
-1.60949491,-2.93486044,-3.01583782,-3.33727226,0,0,0,0
-1.87480524,-3.18935849,-2.74345018,-1.98765062,0,0,0,0
-3.21671329,-2.44450327,-2.4585722,-0.39760936,0,0,0,1
-2.54066736,-1.61065031,-3.3805266,-2.84104049,0,0,0,0
1.72116552,-3.35994475,-2.80257147,-2.93422136,1,0,0,0
-2.55807061,-1.92278083,-1.0299474,-3.80984694,0,0,0,0
-2.33820397,-2.19798442,-3.04998402,-2.04529818,0,0,0,0
-3.66990194,-3.30552161,-2.51113363,-3.25264931,0,0,0,0
1.43340603,-1.58414822,-2.42054779,-2.10804474,1,0,0,0
0.87360796,-3.29805128,-2.70515904,-1.13471709,1,0,0,0
1.82186961,-1.58372093,-2.18841955,-1.88283212,1,0,0,0
-3.77173722,-3.02693676,-1.225085,-2.11508144,0,0,0,0
1.89539213,-2.14549638,-2.36999057,-1.92396473,1,0,0,0
-2.25468557,-2.79167723,-3.72823253,-2.81020291,0,0,0,0
-2.17549857,-2.93924473,-4.03719842,-3.18232365,0,0,0,0
-0.71967365,-3.52593213,-2.551868,-2.14635115,0,0,0,0
2.54461095,-2.73923259,-1.60618424,-1.26472153,1,0,0,0
-2.52919775,-3.80472615,-3.14262249,-1.81799326,0,0,0,0
-3.10691968,-1.49680432,-0.81307106,-1.96323209,0,0,0,0
1.87945105,-3.19177471,-2.16385648,-1.01126488,1,0,0,0
-1.07405018,-2.98463758,-1.79388672,-2.07958892,0,0,0,0
-2.63531469,-3.09845116,-4.11577858,-2.81081516,0,0,0,0
-3.29289585,-4.69024777,-2.97837779,-2.38356832,0,0,0,0
-1.87369604,-2.36056186,-3.09265405,-3.15879062,0,0,0,0
-2.84148939,-3.25847752,-2.53212657,-1.29415952,0,0,0,0
2.66586542,-2.53864396,-1.33470772,-1.63761675,1,0,0,0
-3.52159739,-2.02282071,-3.51811424,-0.86951498,0,0,0,0
-1.49013484,-3.04760635,-3.70140411,-2.65808739,0,0,0,0
-2.91948076,-1.6241543,-1.85130946,-1.81069952,0,0,0,0
-3.55736241,-1.5011901,-3.56908478,-3.40872817,0,0,0,0
3.12040616,-3.28007415,-2.32591927,-3.61502878,1,0,0,0
-1.91637464,-2.34419275,-2.26101037,-3.34279947,0,0,0,0
2.43253298,-2.5176581,-2.78157312,-3.92515473,1,0,0,0
2.04838812,-0.94576133,-2.33047437,-2.23042015,1,0,0,0
2.22908407,-2.45620292,-2.77500078,-4.28993031,1,0,0,0
-2.31013335,-1.61489956,-2.78304536,-3.16442326,0,0,0,0
-2.7912071,-1.9152334,-3.02319415,-2.78490018,0,0,0,0
2.42798645,-3.29783261,-3.6768958,-3.29548046,1,0,0,0
-3.26097235,-2.3698993,-2.48292442,-1.49581395,0,0,0,0
1.63387191,-3.53836305,-2.45550312,-2.55842824,1,0,0,0
